2026-04-11 18:25:10,679 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:39,543 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:40,045 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:40,546 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:41,048 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:41,550 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:42,051 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:42,553 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:43,054 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:43,556 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:44,059 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:44,561 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:45,063 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:45,564 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:46,066 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:46,568 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:47,069 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:47,571 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:48,073 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:48,575 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:49,401 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:49,903 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:50,404 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:50,906 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:51,409 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:51,911 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:52,727 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:53,229 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:53,731 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:54,232 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:54,734 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:55,236 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:55,737 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:56,239 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:56,741 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:57,242 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:57,744 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:58,247 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:58,749 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:59,250 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:30:59,752 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:00,253 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:00,755 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:01,257 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:01,758 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:02,260 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:02,761 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:03,263 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:03,765 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:04,266 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:04,768 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:05,271 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:05,773 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:06,275 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:06,776 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:07,278 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:07,780 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:08,281 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:08,783 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:09,285 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:09,786 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:10,288 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:10,790 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:11,291 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:11,795 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:12,296 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:12,798 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:13,300 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:13,802 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:14,303 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:14,805 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:15,307 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:15,809 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:16,311 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:16,813 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:17,315 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:17,817 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:18,319 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:18,822 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:19,324 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:19,826 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:20,327 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:20,829 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:21,331 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:21,832 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:22,334 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:22,835 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:23,337 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:23,839 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:24,341 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:24,842 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:25,346 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:25,848 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:26,350 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:26,851 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:27,353 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:27,855 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:28,357 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:28,858 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:29,360 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
